"date","user_id","text","sentiment","replies","retweets","likes"
"2019-05-18 18:49:46+00:00","1.1298213943747E+18","@Disney did you hear that??? Harvey Fierstein MUST play Ursula in the Live version of Little Mermaid https://t.co/tFbIJT9yxm","positive","0","0","0"
"2019-05-18 17:27:50+00:00","1.1298007752222E+18","@vmrkive @Disney THE LITTLE MERMAID WE HAVE BEEN WAITING 😭😭😭","positive","0","0","0"
"2019-05-18 06:26:31+00:00","1.1296343500336E+18","What a wonderful time @HollywoodBowl for The Little Mermaid live concert/""drive-in"" movie/theatrical experience AKA the ""Hollywood Fishbowl Dive-In"".
Thx @TMobile &amp; @JohnLegere for the #TMobileTuesdays $20 concert ticket!  #hollywoodfishbowl @Disney 
A fun night under the sea!🧜‍♀️ https://t.co/moCMr5G7YO","positive","0","0","0"
"2019-05-17 23:35:43+00:00","1.129530970431E+18","When a three-year-old sings songs from The Little Mermaid, it’s basically a bunch of moaning &amp; throat-grasping. 🧜‍♀️ 🎶 #hellsbel #belEboo #singing #moaning #relaxing #disney @disney #thelittlemermaid https://t.co/9aVlrHGjZd","negative","0","0","0"
"2019-05-17 21:50:55+00:00","1.1295045960517E+18","TONIGHT .@HollywoodBowl, .@Disney's The Little Mermaid. Staring, .@LeaMichele as Ariel 🧜‍♀️ .@harveyfierstein as Ursula 🐙 .@CheechMarin as Chef Louis 👨🏽‍🍳  .@PeterGallagher as King Triton 🧜‍♂️ .@TheLeoGallo as Prince Eric 🤴🏽 .@kenpage as Sebastian 🦀 @mlebear on piano 🎹 https://t.co/lLZzOpFoU9","positive","3","2","4"
"2019-05-17 19:56:41+00:00","1.1294758500832E+18","@livrudensky Miley would make the little mermaid @mileycyrus @disney","positive","0","0","0"
"2019-05-17 14:07:36+00:00","1.129387997173E+18","TODAY IS THE BIG DAY!!!! Tyler Thespians present @Disney’s The Little Mermaid Jr... featuring Milton B. Yates II... 3 SHOWS: FRIDAY 17th @ 630pm | SATURDAY 18th @ 1pm &amp; 5pm // #iam2p #JohnTylerElementary #DCPS @ John… https://t.co/gzhhvXBr3V","positive","0","0","0"
"2019-05-17 12:06:00+00:00","1.1293573957323E+18","From The Little Mermaid to @Disney's latest release, Aladdin, there's one man responsible for most of your favourite childhood songs, but how many of these classic Disney tunes do you recognise? 🎵@AIMenken https://t.co/5avY3I81hI","positive","1","20","129"
"2019-05-17 04:34:53+00:00","1.1292438702886E+18","#repost meredith_vancuyk Mermaid in disguise 🌊 Hey Disney @disney, if you ever do a live action film for The Little Mermaid I’ll gladly be your Ariel 🧜🏻‍♀️👑 Can anyone tell me HOW her hair always stayed SO perfect… https://t.co/zpnoGqpdRw","positive","0","0","0"
"2019-05-17 03:06:08+00:00","1.129221533313E+18","""Octopus Treasure"". Had a Little Mermaid moment. Glad I got to do something for Mermay this year. @disneyanimation @disney #illustration #colorful #characterdesign #octopus #octopustentacles #mermaid #mermay2019 #visualdevelopment #autodesksketchbookpro #artbyme #kelliefunderburk https://t.co/mOGGh5mdQk","positive","0","0","0"
"2019-05-16 22:04:58+00:00","1.1291457423571E+18","@Disney heard there may be a live action Little Mermaid...all im asking is please pLeAsE PLEASE get @Lin_Manuel to voice Sebastian im BEGGING you","positive","0","0","0"
"2019-05-16 19:00:01+00:00","1.1290991997385E+18","The waves obey her every whim! #TBT to Pat Carroll, making a splash in the recording booth as the voice of Ursula in The Little Mermaid. https://t.co/GxVpczkjtZ","positive","12","160","1356"
"2019-05-13 16:10:25+00:00","1.1279693551181E+18","Who said that?!? Ariel from @disney The Little Mermaid. Here is a little reminder that not only as little girls we were nudged to follow our dreams, but even as adults it's not too late!… https://t.co/pBj9SEUq7i","positive","0","0","0"
"2019-05-13 15:01:56+00:00","1.1279521194603E+18","@taysooooooon @Disney @Disney im still waiting for the Little Mermaid","negative","1","0","0"
"2019-05-13 12:00:30+00:00","1.1279064618065E+18","@lizzo Lizzo, you MUST play Ursula in a live action Little Mermaid! You MUST!!! @DisneyStudios @Disney @Pixar @WaltDisneyCo ❤👍🏽🧜‍♀️☝️☝️☝️","positive","0","0","0"
"2019-05-12 21:54:43+00:00","1.1276936137296E+18","Still waiting on The Little Mermaid @Disney https://t.co/vVna2DyaLJ","negative","0","0","0"
"2019-05-12 20:22:30+00:00","1.127670404968E+18","I wanna see Little Mermaid as a @Disney remake #hopeful","positive","0","0","0"
"2019-05-12 18:11:20+00:00","1.1276373957117E+18","@Disney Maybe in Beauty and the Beast, but it was a little tougher for the mom’s in Bambi, Frozen, Tarzan, The Little Mermaid, Aladdin, etc etc etc.","positive","0","0","2"
"2019-05-12 03:21:36+00:00","1.1274134859131E+18","@Disney @DisneyStudios if you very do live action Little Mermaid, 
@IANMHARDING  thee ONLY Prince Eric that makes sense.  #littlemermaid  #PLL","positive","0","0","0"
"2019-05-11 21:57:56+00:00","1.1273320364931E+18","Forget Aladdin coming out where’s the little mermaid @Disney","positive","0","0","1"
"2019-05-11 16:03:05+00:00","1.127242733415E+18","[TONIGHT] Everyone’s favorite @Disney movies come alive with music by the ASO featuring The Little Mermaid, Lion King, Beauty and the Beast, Cinderella, Sleeping Beauty, and Aladdin, including high-resolution video clips from the original films! https://t.co/lz00K4eyzy #disney https://t.co/ag2VoGOV73","positive","0","0","0"
"2019-05-10 12:07:53+00:00","1.1268211559843E+18","I’m sorry but if @ChrisEvans isn’t involved at all in the @Disney The Little Mermaid Live Action Movie then they have let us ALL DOWN https://t.co/nSJPGkRDWX","positive","0","0","0"
"2019-05-09 20:08:15+00:00","1.1265796548049E+18","@Disney cast lizzo as ursula in the live action little mermaid you cowards","negative","0","0","0"
"2019-05-09 19:19:24+00:00","1.1265673643745E+18","Swiftie’s when they go to buy @taylorswift13 Merch:

“Look at this stuff isn’t it neat? Wouldn’t you think my collections complete?”
“But who cares? No big deal I WANT MORE”

@taylornation13 @disney #littlemermaid #taylorswift","positive","2","4","12"
"2019-05-09 18:41:45+00:00","1.1265578890098E+18","@Disney me and my friend have casted the live action little mermaid for you @ArianaGrande @ZacEfron @KevinHart4real @TheRock Noah Jupe &amp; Queen Latifah 🙃😊 perfect. Thankyou. https://t.co/vHWupjOo14","positive","1","0","0"
"2019-05-09 18:08:03+00:00","1.1265494054719E+18","IMO, @Zendaya as “Ariel” and @ladygaga as “Ursula” for “The Little Mermaid” live action film. Boom. Done. @Disney 🙏🏼🧜🏽‍♀️","positive","0","0","0"
"2019-05-09 16:18:30+00:00","1.1265218354981E+18","@curvy_mermaid @lovemyfreckless @BMS_Billy @BMS_Derek @Disney You can visit anytime little mermaid 🤗🤗🤗☺😎","positive","0","0","1"
"2019-05-09 12:24:15+00:00","1.1264628847358E+18","I #vote for @lindsaylohan to play Ariel in The Little Mermaid re-make @Disney. 🏝💋
#myopinionoverEVERYTHING #dotheLILO  #TheLittleMermaid","positive","0","0","0"
"2019-05-08 17:34:20+00:00","1.1261785344042E+18",".@JenWritesBooks  since @Disney announced the live action “Little Mermaid” do you think we could get a little glimpse of Serafina in the film? 😉🧜🏽‍♂️🧜🏼‍♀️🌊","positive","0","0","1"
"2019-05-08 16:25:07+00:00","1.1261611132912E+18","At the Creativity and Technology session. #vr spotted! @Disney 's #littlemermaid in @tiltbrush ! One of the best sessions! #inspired https://t.co/5QWDiKYb9o","positive","0","0","3"
"2019-05-08 13:34:07+00:00","1.1261180814184E+18","@PopCrave @Disney Hopefully we will get a live action little mermaid soon","positive","0","0","0"
"2019-05-08 07:36:35+00:00","1.1260281031203E+18","@PrincessOfBlogs @arielwinter1 @Disney @DisneyStudios @AIMenken @Lin_Manuel I mean it could be a shade darker, but @arielwinter1 as #Ariel in the live action #LittleMermaid would be fantastic! https://t.co/7aJFAoglQP","positive","0","1","3"
"2019-05-08 06:30:06+00:00","1.1260113756822E+18","@karengillan You were marvelous as #Nebula
You were amazing as #AmyPond 
You would be magical as 
#Ariel in #TheLittleMermaid live action movie! Please tell @Disney @DisneyStudios you would be our #LittleMermaid! https://t.co/2Z2ZvAjJ7G","positive","0","0","0"
"2019-05-08 06:12:40+00:00","1.1260069863807E+18","@PopCrave @Disney Where’s Little Mermaid tho 🤨😕","negative","0","0","0"
"2019-05-08 03:59:16+00:00","1.1259734158176E+18","Little Mermaid PLEASE @Disney 👀 https://t.co/hK9tcYXdNL","positive","0","0","0"
"2019-05-08 02:50:54+00:00","1.1259562090713E+18","I honestly think @Zendaya would make the perfect Cinderella..... or Little Mermaid. 
@Disney MAKE IT HAPPEN!!!!!!!! MAKE IT RIGHT!!!!!!!! https://t.co/LZ7J7c7TdN","positive","0","0","1"
"2019-05-08 02:32:20+00:00","1.1259515383489E+18","Bruh where is the little mermaid @Disney YA KEEP PLAYING WITH MY FEELINGS I LOVE ARIEL, AND YA’ll JUST SNUBBED HER LIKE THAT? WHEN IS SHE MAKING A DEBUT? https://t.co/djGkrOd171","negative","0","0","0"
"2019-05-08 02:17:23+00:00","1.1259477756262E+18","If @Disney makes a live action film of the Little Mermaid they must cast @KelseyGrammer as King Triton.","positive","0","0","0"
"2019-05-08 00:05:42+00:00","1.1259146371643E+18","@Disney @starwars @MarvelStudios @Pixar ok but disenchanted, and the live actions snow white, hunchback of notre dame and little mermaid better be in the next few years","positive","0","0","0"
"2019-05-07 20:35:32+00:00","1.1258617468063E+18","@Disney I hope Little Mermaid Live will come to the east coast. 😍","positive","0","0","0"
"2019-05-07 20:00:00+00:00","1.1258528051457E+18","Go behind the seas of The Little Mermaid with Alan Menken and Ron Clements! The Little Mermaid is live at the Hollywood Bowl on May 17 and 18. Tickets: https://t.co/6MHROELjou https://t.co/pMtE0MGoi2","positive","20","214","1368"
"2019-05-07 18:57:47+00:00","1.1258371487359E+18","@PopCrave @Disney The little mermaid live action ❤️ https://t.co/PRJZQeOMv8","positive","1","0","4"
"2019-05-07 18:54:03+00:00","1.1258362088889E+18","@halsey @Disney 

If @Disney decided to do a live remake of ""The Little Mermaid"" ask @halsey first! She is beautiful with red hair (or any color) and has an amazing voice, plus she is an amazing actress, hence her music vids🖤🖤😍😍🙌🙌👌👌🤝🤝","positive","0","0","0"
"2019-05-07 02:30:22+00:00","1.1255886544647E+18","@JeffCFuller @detective_files @Disney Ursula from The Little Mermaid","positive","1","0","1"
"2019-05-07 02:14:47+00:00","1.1255847334995E+18","Disney runs strong in our family
.
#family @disney #littlemermaid 
#365daysofhappiness #day126of365 https://t.co/Yglkt1y7XY","positive","0","0","0"
"2019-05-07 01:26:17+00:00","1.1255725283391E+18","i’m sold, please @Disney do the damn thing and cast @Zendaya as ariel in the live action little mermaid movie!!!!","positive","0","0","0"
"2019-05-06 22:14:22+00:00","1.1255242301231E+18","We dove right into @Disney’s The Little Mermaid adventure on the submarine here exploring Ariel’s undersea kingdom! @DisneyOnIce presents Worlds of Enchantment from wheels to waves, icy wonderlands to infinity and beyond! #DisneyOnIce #WorldsofEnchantment https://t.co/KC9ywRUzBI","positive","0","0","3"
"2019-05-06 16:00:07+00:00","1.1254300465864E+18","Join us as we awaken a little mermaid who longs to be human, a lion cub who struggles to find his place in the circle of life, and two sisters who wish to warm a frozen relationship. Hear everyone’s favorite @Disney movies come alive! https://t.co/fJRYFHop4Y https://t.co/5rfVVWO8wE","positive","0","0","1"
"2019-05-04 15:22:29+00:00","1.1246958007377E+18","@cinema_recall @Disney @WaltSentMePod @watchhorrorpod @imdbjourney @GidgitVonLaRue @T_T_Podcast @ZoboWithShotgun @FilmInquiry @goodmourningnan @OgTpod The stories that Disney movies come from are fucking terrifying.
Little Mermaid where Ariel turns to foam at the end? 
Cinderella where the evil stepmother cuts off her daughters' toes so they fit in the glass slipper? Frozen where Elsa kills everyone? Where are those movies?","negative","1","0","5"
"2019-05-04 14:10:28+00:00","1.1246776766341E+18",".@ArianaGrande with red hair is my choice for the Live #LittleMermaid Hollywood &amp; @Disney let me know if you need any more casting ideas. https://t.co/bUhokvsArr","positive","0","0","0"
"2019-05-04 10:05:42+00:00","1.1246160803479E+18","can @Disney please make a ‘the little mermaid’ movie, and can @hollandroden please be ariel 💗🧜🏻‍♀️🧜🏻‍♀️","positive","0","0","2"
"2019-05-04 04:55:49+00:00","1.124538095528E+18","If @Disney doesn’t remake The Little Mermaid like Aladdin I’m going to be very disappointed.","negative","0","0","0"
"2019-05-03 03:08:31+00:00","1.1241487048547E+18","@raymendnoodles @Disney @FXNetworks @FOXTV Hell, might need to pull Alice in Wonderland since the person who wrote it was allegedly into an 11 year old girl. Also take down Snow White since it promotes a man kissing an unconscious teen without her consent. Little Mermaid needs to go too for promoting child brides. 🙄","negative","0","0","0"
"2019-05-03 02:47:00+00:00","1.1241432879616E+18","@Disney @DisneyStudios @AIMenken @Lin_Manuel can we PLEASE have @karengillan from #AvengersEndgame #Avengers play #Ariel in #LiveActionLittleMermaid movie

#TheLittleMermaid #LittleMermaid #LittleMermaidLiveAction 
#TheLittleMermaidLiveaction
#TheLittleMermaidMovie https://t.co/Knn2RDKG19","positive","0","1","3"
"2019-05-02 18:26:49+00:00","1.1240174160807E+18","Me singing ""Part of Your World"" as an adult. Nelson is Flounder. I have no rights to this song. @Disney #liveaction #littlemermaid #makeithappen #disneymoms https://t.co/TuWM253wj0","positive","0","0","0"
"2019-05-01 16:33:09+00:00","1.1236264210694E+18","Ok @Disney I Am Ready To Be A  #Disney Character voice ... I have no problem being the next stitch or buzz lightyear .. #JustSaying 
😂😂😂 📱 call me when your ready ... Maybe ill join @ArianaGrande in #LittleMermaid as Sebastian or Flounder 🐚🐠 #TwizmWhytePiece #TwpNation https://t.co/nzAc3V1um7","positive","1","3","3"
"2019-05-01 16:08:02+00:00","1.1236201000478E+18","@Disney's The Little Mermaid is a lie.  All the mermaids and mermen are equally scaled, not one uniquely larger or smaller.  Besides King Tritan, he's like a merviking or something.","negative","0","0","0"
"2019-05-01 06:06:05+00:00","1.1234686159683E+18","If @Disney doesn't hire @NinaWest as Ursula in the live action Little Mermaid, I may boycott. 👏🏼💜🖤 #delightful #PoorUnfortunateSouls https://t.co/sUuIkyR0px","negative","2","16","182"
"2019-05-01 04:22:25+00:00","1.1234425243649E+18","@Tiara_Laird Being #Ginger is not common anywhere really. We are only 2% of the population. That's why the companies like @Disney recast all the #Redhair characters. Since #Redheads aren't the majority we don't matter to them. That's why it upsets me when they change #Ariel #LittleMermaid https://t.co/BzK8F08PNx","negative","1","1","2"
"2019-05-01 03:32:19+00:00","1.1234299202129E+18","@Brave_Lassie @Tiara_Laird @Disney @MarvelStudios #Ariel from the #LittleMermaid was my #DisneyPrincess growing up. Before Ariel my hair made me feel ugly &amp; out of place. Ariel made me feel like my hair was beautiful. That she a #Redhead might not be common but can be fantastic. Change the other characters just please not her. https://t.co/d9v6Dfs1In","negative","0","2","2"
"2019-05-01 02:37:15+00:00","1.1234160584954E+18","why is the original Little Mermaid not on @Netflix??? Most of the other @Disney originals are. Low key upset about this. https://t.co/yW1aIQDrwM","negative","0","0","0"
"2019-05-01 01:43:11+00:00","1.1234024556335E+18","@monstierider24 @DisneyStudios @Disney @Marvel Yes that is the point I am making. #Disney is erasing systematically the #Redhead characters such as #MJ &amp; #Ariel #LittleMermaid each time using Zendaya to replace them. They leave the blondes &amp; brunettes as they are, but the #Gingers are replaceable to @DisneyStudios. https://t.co/02iKx6M54Z","negative","0","0","0"
"2019-04-30 23:15:05+00:00","1.1233651813992E+18","@Brave_Lassie @KansasKickass @Disney @MarvelStudios There are rumors that whichever actress they get to play the live action Ariel will not dye their hair red, so it won't be the same as the original Ariel from The Little Mermaid. The comment was just stating that they should keep Ariel with red hair. https://t.co/Najf7TbCc9","negative","1","0","1"
"2019-04-30 21:22:50+00:00","1.1233369350854E+18","@Disney Great! #Iwish @DisneyStudios @Disney would keep #Ariel in the live action #TheLittleMermaid a #Redhead!

Make my wish come true #Disney

#Cinderella #BeautyandtheBeast #Aladdin #LittleMermaid
#LiveActionLittleMermaid 
#TheLittleMermaidLiveAction https://t.co/FAPyQ9d0TA","positive","0","1","4"
"2019-04-30 21:18:16+00:00","1.1233357858754E+18","@Disney @MarvelStudios Thank you for bringing back #BlackWidow iconic #Redhair in #Avengers #AvengersEndgame 
Now can you keep #Ariel in #TheLittleMermaid live action film a #Redhead PLEASE! 

#LiveActionLittleMermaid 
#LiveActionTheLittleMermaid 
#LittleMermaid #Disney https://t.co/Qlgq6B8GaF","positive","1","3","3"
"2019-04-30 20:51:38+00:00","1.1233290844389E+18","@monstierider24 @DisneyStudios @Disney Yes #MaryJaneWatson #MJ to #Spiderman iconically has #Redhair 
@Disney who owns @Marvel took away our #Ginger character &amp; made her ""Michelle Jones"" labeled MJ

@DisneyStudios now rumored to cast #Zendaya as #Ariel in #LittleMermaid AGAIN replacing a beloved #Redhead character👩🏻‍🦰🧜‍♀️ https://t.co/QbfdT2DXFl","negative","1","1","2"
"2019-04-30 15:44:06+00:00","1.1232516914937E+18","How @DisneyStudios @Disney is treating #Redheads systematically taking away our iconic #Redhair characters like

#MaryJaneWatson and now 
#Ariel #TheLittleMermaid

#KeepArielsRedhair 

#LittleMermaid #Gingers  #LittleMermaidMovie #Ginger
#LiveActionLittleMermaid https://t.co/lD8twoeIgn","negative","1","0","1"
"2019-04-30 02:49:12+00:00","1.1230566805419E+18","@brendonurie shpuld play Eric in the live action Little Mermaid. @Disney @Lin_Manuel make it happen for this Little Mermaid fan!!!","positive","0","0","0"
"2019-04-30 01:16:47+00:00","1.123033420618E+18","Does it bother anybody else that Flounder from @Disney “The Little Mermaid” (1989) looks absolutely nothing like an actual flounder fish???

@Perilynn @kristyn1231 @CulturedRuffian @SeanLowe09","positive","0","0","1"
"2019-04-29 00:49:39+00:00","1.122664205101E+18","I had a crush on a dude, but my dad wont let me interact with him because he’s a human. I guess I’m lonely now :(

#mermaid #littlemermaid #disney #DisneyChannelFanFest @Disney @WaltDisneyCo https://t.co/lkmGl5tb0T","positive","0","0","0"
"2019-04-28 23:33:34+00:00","1.1226450604604E+18","Can @Disney please cast @rihanna as Ariel when they make a live action version of The Little Mermaid? She’s got the voice, looks killer with red hair, and as @voguemagazine proves here can pull off the mermaid look. 🧜🏽‍♀️ https://t.co/2hSmFq8wSZ","positive","0","0","0"
"2019-04-28 18:19:37+00:00","1.1225660511354E+18","If #robots can be #underwater and what not why don’t we use them to explore more of the #ocean so we can figure out wtf is REALLY down there. Little mermaid might true, @Disney could’ve been onto something....","positive","0","0","1"
"2019-04-28 18:14:06+00:00","1.1225646620952E+18","Cleaning, The little mermaid, and lipsyncing...Happy Sunday! 😅
#Nerd @Disney https://t.co/etUYBhPf54","positive","1","0","1"
"2019-04-28 14:30:50+00:00","1.1225084753791E+18","@starlinex @Disney While they’re at banning stuff, the pedo/creepy stuff like the priests’ boner in the little mermaid should be atop their list","negative","0","0","0"
"2019-04-27 11:58:39+00:00","1.1221077902337E+18","Taking @Disney’s The Little Mermaid and @AIMenken’s score to a whole new level. Pure magic! - @WASymphony Perth, Australia https://t.co/kP7177wLVc","positive","0","0","1"
"2019-04-27 04:26:43+00:00","1.1219940564169E+18","@SeriesTangled @Disney First I'd like to see them finally release an official box set of The Little Mermaid series.","positive","0","0","1"
"2019-04-26 23:27:11+00:00","1.1219186779457E+18","@Dax_x98 @Disney The Little Mermaid!","positive","0","0","1"
"2019-04-26 01:33:06+00:00","1.1215879757357E+18","@Kat_McNamara @ProjectMermaids @Disney @DisneyStudios please think about it, the Little mermaid live action and Kat as Ariel. She's the right choice😍😍😍😍","positive","0","1","1"
"2019-04-25 21:09:49+00:00","1.1215217215956E+18","@bananafitz Ursula and her little shriveled mermaid garden  in @Disney 's #thelittlemermaid was always super creepy and kinda terrifying to me","positive","0","0","0"
"2019-04-25 17:48:23+00:00","1.121471028105E+18","@Disney @DisneyStudios
Please give us our #DisneyPrincess #Ariel her classic #Redhead look in the #LiveActionLittleMermaid movie👩🏻‍🦰🧜

#LittleMermaidliveaction #Disney
#TheLittleMermaid #LittleMermaid #TheLittleMermaidLiveaction
#LittleMermaidMovie #Ginger

https://t.co/dpXqpwhwD7","negative","0","0","1"
"2019-04-25 14:28:37+00:00","1.1214207544726E+18","@DisneyStudios @Disney
#LittleMermaid 
#LittleMermaidliveaction 
#LiveActionLittleMermaid 
#Ariel #PrinceEric #Ursula 

This is how the cast of #TheLittleMermaid should look when they make a live action film. https://t.co/j7103kgmv5","positive","0","0","0"
"2019-04-25 14:23:16+00:00","1.1214194092964E+18","@DisneyStudios @Disney
#TheLittleMermaid #LittleMermaid 
#LittleMermaidliveaction 
#LiveActionLittleMermaid 

Don't give us a skinny #Ursula give our epic #DisneyVillain some curves! Show Disney in all shapes! https://t.co/NVHJ0c8p6w","positive","0","0","0"
"2019-04-25 14:20:20+00:00","1.1214186702013E+18","@DisneyStudios @Disney
#TheLittleMermaid #LittleMermaid 
#LittleMermaidliveaction 
#LiveActionLittleMermaid 

Bring to life #PrinceEric like he was in the 1989 #DisneyClassic https://t.co/0QTo1UdFH3","positive","0","0","0"
"2019-04-25 14:18:12+00:00","1.1214181337162E+18","@DisneyStudios @Disney
#TheLittleMermaid #LittleMermaid 
#LittleMermaidliveaction 
#LiveActionLittleMermaid 

Bring #Ariel to life and make her look like she did in the 1989 movie. https://t.co/6Z1btfRwHH","positive","0","0","0"
"2019-04-25 14:02:44+00:00","1.1214142404752E+18","Personally I want a classic #Ariel #LittleMermaid with Red hair, but if @DisneyStudios is going to have #Zendaya play her to make Ariel Black then it's only fair @Disney @DisneyFrozen #GiveElsaAGirlfriend in #Frozen2. You can't do one version of #Diversity then ignore the other. https://t.co/4Il5yiZfAu","negative","0","1","2"
"2019-04-25 01:58:55+00:00","1.1212320869905E+18","@Disney So when will we get a teaser for the live action The little mermaid film","positive","0","0","0"
"2019-04-25 01:54:20+00:00","1.121230932718E+18","Does anyone else have a shower playlist? Mine is currently @Disney soundtracks. #LittleMermaid #Moana @amazonmusic","positive","0","0","0"
"2019-04-24 11:06:22+00:00","1.1210074676584E+18","@ReasonPitchbot @Disney the little mermaid was an entire movie about a contract dispute

also ariel combs her hair with a fork","positive","0","0","4"
"2019-04-24 04:54:36+00:00","1.1209139105745E+18","@Disney please hire me to be the little mermaid... k thanks 🙃","positive","0","0","0"
"2019-04-23 20:55:57+00:00","1.1207934544209E+18","@Disney will Disney plus have toon Disney shows like Aladdin Hercules Little  Mermaid Gargoyles Darkwing Duck  Mighty Ducks ?","positive","0","0","0"
"2019-04-23 16:46:49+00:00","1.1207307564379E+18","@sheaming @Disney They usually just did 1 per year.  Mulan comes out in 2020. The Little Mermaid? When’s that gonna happen?! Could be epic.","positive","0","0","0"
"2019-04-23 15:01:55+00:00","1.1207043592376E+18","How one reacts when people say #Ariel from the #LittleMermaid isn't going to be a #Redhead in #LittleMermaidmovie #LittleMermaidLiveAction 

@DisneyStudios @Disney 
#KeepRedHeadAriel https://t.co/9RBNFUfFHQ","negative","0","1","2"
"2019-04-23 14:58:19+00:00","1.1207034547821E+18","@FdezGarciia @jshina20 @Disney @ArianaGrande @DisneyMovies @scooterbraun @TeamAriana @RobertIger @DisneyMusic @DisneyD23 @DisneyStudios @radiodisney @FrankieJGrande @HANNAHLUXDAVIS @Zendaya I totally agree! Plus @Zendaya with her dancing skills would make a better #Esmeralda then she ever would #Ariel! She isn't right for the #LittleMermaid! She doesn't even have the Ariel spirit! https://t.co/J0SXvSvMQe","negative","1","0","2"
"2019-04-23 14:52:47+00:00","1.1207020613336E+18","@DisneyStudios @Disney This is hoe people react when they hear #Ariel in #LittleMermaid isn't a #Redhead 

#LittleMermaidliveaction 
#LiveActionLittleMermaid 
#LittleMermaidMovie https://t.co/NLqkdApDEY","negative","0","0","0"
"2019-04-23 14:43:55+00:00","1.1206998286259E+18","@FdezGarciia @jshina20 @Disney @ArianaGrande @DisneyMovies @scooterbraun @TeamAriana @RobertIger @DisneyMusic @DisneyD23 @DisneyStudios @radiodisney @FrankieJGrande @HANNAHLUXDAVIS The way to be inclusive isn't to take away #Redhead #Ariel from #LittleMermaid, but to promote original diverse characters like #Tiana from #PrincessAndTheFrog or make new diverse characters &amp; #DisneyPrincess where #LatinaDisneyPrincess? https://t.co/7Wz94NQBvH","negative","1","0","3"
"2019-04-23 14:31:56+00:00","1.120696811835E+18","@FdezGarciia @jshina20 @Disney @ArianaGrande @DisneyMovies @scooterbraun @TeamAriana @RobertIger @DisneyMusic @DisneyD23 @DisneyStudios @radiodisney @FrankieJGrande @HANNAHLUXDAVIS #Disney only does this to the iconic red head characters. To them we don't matter. If you ask anyone to describe #Ariel from the #LittleMermaid the first 2 things they say is #Redhead then mermaid. Yet you don't see @DisneyStudios making #PrincessAndTheFrog do you! https://t.co/1cq26RsRX1","negative","2","0","2"
"2019-04-23 13:57:06+00:00","1.1206880486757E+18","@FdezGarciia @jshina20 @Disney @ArianaGrande @DisneyMovies @scooterbraun @TeamAriana @RobertIger @DisneyMusic @DisneyD23 @DisneyStudios @radiodisney @FrankieJGrande @HANNAHLUXDAVIS I WAS looking forward to the #LittleMermaid live action finally we were going to get our live action #Redhead #Ariel like I had always dreamed, &amp; @DisneyStudios takes it away. If Ariel had been blonde they wouldn't have changed her. They didn't #SleepingBeauty or #Cinderella https://t.co/C6pGc0DTen","negative","2","0","1"
"2019-04-23 08:24:35+00:00","1.1206043651594E+18","@Disney She should be The Little Mermaid 2020 - 2021 Because of her red hair please. https://t.co/ZMR0kh3mRy","positive","0","0","0"
"2019-04-22 22:48:12+00:00","1.120459313515E+18","If @Disney @DisneyStudios replaces ICONIC #Redhead #Ariel with @Zendaya in
#LittleMermaidliveaction 
#LiveActionLittleMermaid again like they did #MJ #MaryJaneWatson in the @SpiderManMovie #Spidermanhomecoming #Disney is saying they Hate #Gingers 
#TheLittleMermaid #LittleMermaid https://t.co/rAcj0H4PQv","negative","0","0","1"
"2019-04-22 19:29:45+00:00","1.1204093726838E+18","Yeah..so watching @AmericanIdol from last night and just watched @LeaMichele slay Part of Your World. My vote is for her to be Ariel in @Disney live action Version of The Little Mermaid.","positive","0","0","1"
"2019-04-22 04:04:32+00:00","1.1201765350197E+18","Omg casts of Little Mermaid is already coming @Disney. @taylorswift13 as Ariel and @katyperry as Ursula 😍😍 #AmericanIdol https://t.co/cFEUbTTfmz","positive","0","1","5"
"2019-04-22 02:35:43+00:00","1.1201541833097E+18",". @disney for your consideration on the live action version of the little mermaid: @taylorswift13 @katyperry

https://t.co/n6tYCxKRSr","positive","0","0","0"
"2019-04-22 00:05:37+00:00","1.1201164114085E+18","She got a copy of the Little Mermaid in her Easter basket. 20 minutes in, she asked if her brother could watch wrestling. When @JohnnyGargano came on the screen, she got excited and walked to the tv. 2-year-old girl chose @WWENXT over @Disney.  @CandiceLeRae, thoughts? 😀 https://t.co/gW3Yh8zKdu","negative","0","1","9"
"2019-04-21 23:54:40+00:00","1.1201136556417E+18","@Disney cast @NICKIMINAJ for the role of ursula in the live action film of the little mermaid. Thanks","positive","0","0","0"
"2019-04-21 23:48:41+00:00","1.1201121463759E+18","@BIGREPUTATlONS hire her for the little mermaid live action @Disney","positive","0","0","0"
"2019-04-21 23:33:02+00:00","1.1201082099042E+18","Hey, @DisneyStudios @Disney—we get the legendary story of Walt and your beloved characters, but how about not forcing “Aladdin” and “The Little Mermaid” songs/performances into 100% of your @ABCNetwork feature programming.","negative","0","0","0"
"2019-04-21 22:16:30+00:00","1.1200889482594E+18","@AmericanIdol @Disney @MaddiePoppe @LeaMichele @calebleemusic Part of your world from the little mermaid!","positive","0","0","3"
"2019-04-21 00:05:12+00:00","1.1197539155019E+18","I have a lot of very specific ideas about the @Disney live action Little Mermaid that I wish they’d let me pitch.","positive","0","0","2"
